% channel_1000_DNS_196x160x196_MTF-mtf270_task2
% dt=8.177E-04
%
% node 1: j=10, y=  4.627762402457282E-003, yplus=4.6
% node 2: j=20, y=  1.441392271941726E-002, yplus=14
% node 3: j=40, y=  6.726684638316566E-002, yplus=67
% node 4: j=60, y=  0.253501789943420,      yplus=253
%
%     u1          v1         u2          v2          u3          v3          u4          v4
  6.743904E+00  -2.955870E-02   1.470702E+01  -4.318926E-01   1.683364E+01  -9.969118E-01   1.977132E+01  -5.576843E-01
  6.712507E+00  -2.799748E-02   1.440080E+01  -4.219717E-01   1.708170E+01  -6.929114E-01   1.971161E+01  -5.081055E-01
  6.672133E+00  -2.755121E-02   1.416734E+01  -3.949350E-01   1.718389E+01  -3.998713E-01   1.964075E+01  -4.833078E-01
  6.628441E+00  -2.987063E-02   1.402685E+01  -3.605873E-01   1.709606E+01  -1.415200E-01   1.956633E+01  -4.860075E-01
  6.596641E+00  -3.538182E-02   1.396955E+01  -3.265244E-01   1.683233E+01   6.669549E-02   1.950071E+01  -5.156238E-01
  6.595540E+00  -4.292936E-02   1.396485E+01  -2.960688E-01   1.645190E+01   2.215799E-01   1.945498E+01  -5.680663E-01
  6.639434E+00  -5.050187E-02   1.397352E+01  -2.724200E-01   1.603089E+01   3.350465E-01   1.943291E+01  -6.362100E-01
  6.745420E+00  -5.199601E-02   1.395762E+01  -2.461230E-01   1.564126E+01   4.409422E-01   1.942506E+01  -7.118158E-01
  6.891282E+00  -5.903826E-02   1.388617E+01  -2.649035E-01   1.532103E+01   5.330889E-01   1.943458E+01  -7.820643E-01
  7.081253E+00  -7.425034E-02   1.373652E+01  -3.397623E-01   1.509716E+01   6.197128E-01   1.946043E+01  -8.326762E-01
  7.306160E+00  -9.828661E-02   1.349745E+01  -4.585499E-01   1.498810E+01   6.964298E-01   1.949839E+01  -8.455423E-01
  7.560034E+00  -1.304067E-01   1.314539E+01  -6.044454E-01   1.502778E+01   7.390937E-01   1.954421E+01  -8.055184E-01
  7.769959E+00  -1.680305E-01   1.269507E+01  -7.425155E-01   1.516058E+01   7.559918E-01   1.958390E+01  -6.864079E-01
  7.954040E+00  -2.095848E-01   1.218542E+01  -8.330570E-01   1.542506E+01   7.424953E-01   1.960457E+01  -4.746995E-01
  8.080333E+00  -2.486817E-01   1.164121E+01  -8.428238E-01   1.577748E+01   6.975279E-01   1.959095E+01  -1.737636E-01
  8.121399E+00  -2.705336E-01   1.108710E+01  -7.591749E-01   1.613658E+01   6.131490E-01   1.953411E+01   1.920840E-01
  8.069772E+00  -2.622707E-01   1.054680E+01  -6.027746E-01   1.640445E+01   4.891330E-01   1.943579E+01   5.812254E-01
  7.938729E+00  -2.292055E-01   1.004106E+01  -4.207544E-01   1.649481E+01   3.375153E-01   1.930864E+01   9.428351E-01
  7.751148E+00  -1.947500E-01   9.590906E+00  -2.603599E-01   1.635773E+01   1.765032E-01   1.917277E+01   1.226594E+00
  7.529232E+00  -1.787660E-01   9.223518E+00  -1.474756E-01   1.599320E+01   2.761689E-02   1.904928E+01   1.393148E+00
  7.292509E+00  -1.787882E-01   8.972516E+00  -8.915057E-02   1.545067E+01  -8.403716E-02   1.895252E+01   1.424226E+00
  7.058095E+00  -1.764154E-01   8.866289E+00  -8.691967E-02   1.481514E+01  -1.386067E-01   1.888442E+01   1.328715E+00
  6.837187E+00  -1.603966E-01   8.908206E+00  -1.361666E-01   1.418145E+01  -1.373196E-01   1.883449E+01   1.140199E+00
  6.630863E+00  -1.396024E-01   9.065285E+00  -2.173525E-01   1.362414E+01  -1.059516E-01   1.878536E+01   9.053886E-01
  6.431657E+00  -1.331813E-01   9.277867E+00  -3.012414E-01   1.317654E+01  -7.839930E-02   1.872065E+01   6.688305E-01
  6.230646E+00  -1.497490E-01   9.484252E+00  -3.610862E-01   1.283046E+01  -7.682014E-02   1.863018E+01   4.615940E-01
  6.023594E+00  -1.764229E-01   9.641601E+00  -3.731926E-01   1.255346E+01  -1.053864E-01   1.851070E+01   2.981504E-01
  5.811261E+00  -1.873489E-01   9.729828E+00  -3.156400E-01   1.230994E+01  -1.569987E-01   1.836357E+01   1.798250E-01
  5.595574E+00  -1.636256E-01   9.741856E+00  -1.812037E-01   1.207399E+01  -2.224394E-01   1.819266E+01   1.002683E-01
  5.377329E+00  -1.076856E-01   9.674507E+00   8.533675E-03   1.183339E+01  -2.949345E-01   1.800371E+01   4.985636E-02
  5.158653E+00  -4.103284E-02   9.530165E+00   2.103339E-01   1.159217E+01  -3.701270E-01   1.780436E+01   1.887669E-02
  4.947684E+00   1.159932E-02   9.325488E+00   3.827770E-01   1.137616E+01  -4.445892E-01   1.760324E+01   3.877054E-04
  4.759903E+00   3.793442E-02   9.095070E+00   5.022100E-01   1.123660E+01  -5.143835E-01   1.740863E+01  -7.542316E-03
  4.613328E+00   4.157358E-02   8.883932E+00   5.620105E-01   1.124174E+01  -5.733896E-01   1.722735E+01  -1.565480E-03
  4.520452E+00   3.307414E-02   8.734686E+00   5.644765E-01   1.145391E+01  -6.124820E-01   1.706491E+01   2.471020E-02
  4.482981E+00   1.907781E-02   8.679879E+00   5.144653E-01   1.190203E+01  -6.217894E-01   1.692560E+01   7.729164E-02
  4.493059E+00  -1.074608E-03   8.744315E+00   4.168262E-01   1.256543E+01  -5.958077E-01   1.681201E+01   1.592466E-01
  4.539302E+00  -3.102172E-02   8.952837E+00   2.770653E-01   1.337639E+01  -5.379807E-01   1.672382E+01   2.699590E-01
  4.613061E+00  -7.166211E-02   9.333656E+00   1.040624E-01   1.423642E+01  -4.609644E-01   1.665686E+01   4.054605E-01
  4.711560E+00  -1.189034E-01   9.909216E+00  -8.770815E-02   1.503579E+01  -3.814274E-01   1.660326E+01   5.586976E-01
  4.837647E+00  -1.647106E-01   1.067466E+01  -2.792003E-01   1.567088E+01  -3.120872E-01   1.655252E+01   7.196367E-01
  4.997368E+00  -1.992645E-01   1.157456E+01  -4.515199E-01   1.605985E+01  -2.555524E-01   1.649320E+01   8.761274E-01
  5.196433E+00  -2.140257E-01   1.249550E+01  -5.918795E-01   1.615757E+01  -2.030970E-01   1.641506E+01   1.016135E+00
  5.436364E+00  -2.066286E-01   1.328710E+01  -6.973959E-01   1.596521E+01  -1.385194E-01   1.631176E+01   1.130600E+00
  5.711781E+00  -1.852750E-01   1.380689E+01  -7.742482E-01   1.552827E+01  -4.491498E-02   1.618377E+01   1.215317E+00
  6.010267E+00  -1.668205E-01   1.396832E+01  -8.310580E-01   1.492386E+01   8.836169E-02   1.604001E+01   1.270863E+00
  6.314472E+00  -1.663738E-01   1.377036E+01  -8.692304E-01   1.424402E+01   2.603860E-01   1.589672E+01   1.301167E+00
  6.604163E+00  -1.854823E-01   1.330009E+01  -8.788390E-01   1.358256E+01   4.558777E-01   1.577353E+01   1.312189E+00
  6.857008E+00  -2.098452E-01   1.270998E+01  -8.465168E-01   1.302669E+01   6.459752E-01   1.568811E+01   1.311556E+00
  7.050013E+00  -2.199938E-01   1.217541E+01  -7.686723E-01   1.264924E+01   7.942281E-01   1.565213E+01   1.308629E+00
  7.164612E+00  -2.064404E-01   1.184477E+01  -6.566238E-01   1.249876E+01   8.677787E-01   1.566991E+01   1.313780E+00
  7.195314E+00  -1.760383E-01   1.180208E+01  -5.309473E-01   1.259191E+01   8.492807E-01   1.573993E+01   1.336268E+00
  7.157134E+00  -1.439814E-01   1.205643E+01  -4.131176E-01   1.291712E+01   7.426921E-01   1.585779E+01   1.381308E+00
  7.085431E+00  -1.198835E-01   1.255421E+01  -3.195911E-01   1.345100E+01   5.698593E-01   1.601925E+01   1.447568E+00
  7.026082E+00  -1.023836E-01   1.320034E+01  -2.585062E-01   1.417515E+01   3.617101E-01   1.622245E+01   1.526093E+00
  7.020661E+00  -8.665456E-02   1.387861E+01  -2.298701E-01   1.507643E+01   1.504211E-01   1.646886E+01   1.601006E+00
  7.093617E+00  -7.419080E-02   1.446883E+01  -2.284562E-01   1.612710E+01  -3.487415E-02   1.676253E+01   1.651873E+00
  7.245578E+00  -7.256813E-02   1.486310E+01  -2.450400E-01   1.726031E+01  -1.705309E-01   1.710738E+01   1.657363E+00
  7.453424E+00  -8.568600E-02   1.498190E+01  -2.648673E-01   1.836290E+01  -2.408674E-01   1.750286E+01   1.599564E+00
  7.676233E+00  -1.062264E-01   1.478755E+01  -2.686357E-01   1.929515E+01  -2.407684E-01   1.793977E+01   1.467986E+00
  7.865486E+00  -1.195723E-01   1.429076E+01  -2.396645E-01   1.992816E+01  -1.779471E-01   1.839804E+01   1.262015E+00
  7.976896E+00  -1.161030E-01   1.354720E+01  -1.725102E-01   2.018188E+01  -7.476106E-02   1.884835E+01   9.910131E-01
  7.980211E+00  -9.985488E-02   1.264395E+01  -7.503271E-02   2.005143E+01   3.039738E-02   1.925764E+01   6.720946E-01
  7.863887E+00  -8.494266E-02   1.167964E+01   3.757654E-02   1.961526E+01   8.310461E-02   1.959694E+01   3.265881E-01
  7.633870E+00  -8.317358E-02   1.074491E+01   1.507497E-01   1.901767E+01   1.871758E-02   1.984891E+01  -2.340882E-02
  7.308496E+00  -9.452783E-02   9.908894E+00   2.543480E-01   1.842124E+01  -2.186645E-01   2.001267E+01  -3.573138E-01
  6.912499E+00  -1.085826E-01   9.214086E+00   3.413439E-01   1.794388E+01  -6.432366E-01   2.010418E+01  -6.570235E-01
  6.472333E+00  -1.141547E-01   8.678509E+00   4.042441E-01   1.762121E+01  -1.197505E+00   2.015161E+01  -9.073073E-01
  6.013526E+00  -1.077202E-01   8.302470E+00   4.327179E-01   1.742445E+01  -1.755459E+00   2.018557E+01  -1.096693E+00
  5.559598E+00  -9.402368E-02   8.076633E+00   4.147734E-01   1.731035E+01  -2.173115E+00   2.022623E+01  -1.219255E+00
  5.131527E+00  -8.013490E-02   7.988704E+00   3.418759E-01   1.725112E+01  -2.353999E+00   2.027132E+01  -1.276453E+00
  4.747026E+00  -6.914225E-02   8.027159E+00   2.158161E-01   1.722941E+01  -2.275721E+00   2.029214E+01  -1.277382E+00
  4.419421E+00  -5.847298E-02   8.181583E+00   5.237650E-02   1.722516E+01  -1.970958E+00   2.024218E+01  -1.236539E+00
  4.156256E+00  -4.311150E-02   8.439964E+00  -1.238955E-01   1.721433E+01  -1.500101E+00   2.007630E+01  -1.169815E+00
  3.957999E+00  -2.025567E-02   8.785160E+00  -2.923823E-01   1.717674E+01  -9.351304E-01   1.977083E+01  -1.090537E+00
  3.817606E+00   8.227053E-03   9.195665E+00  -4.409307E-01   1.710477E+01  -3.496860E-01   1.933442E+01  -1.006803E+00
  3.721848E+00   3.670553E-02   9.649930E+00  -5.514250E-01   1.700846E+01   1.885043E-01   1.880560E+01  -9.201715E-01
  3.654438E+00   5.899775E-02   1.012009E+01  -5.900910E-01   1.691640E+01   6.220183E-01   1.824038E+01  -8.251467E-01
  3.599714E+00   7.221223E-02   1.055165E+01  -5.318437E-01   1.687382E+01   9.051447E-01   1.769700E+01  -7.098011E-01
  3.545365E+00   7.913276E-02   1.085928E+01  -3.951195E-01   1.693653E+01   1.004774E+00   1.722400E+01  -5.590501E-01
  3.483651E+00   8.654470E-02   1.096421E+01  -2.372047E-01   1.715541E+01   9.040651E-01   1.685495E+01  -3.617475E-01
  3.411547E+00   9.908718E-02   1.084659E+01  -1.120199E-01   1.754835E+01   6.098507E-01   1.660945E+01  -1.200101E-01
  3.330290E+00   1.134451E-01   1.056385E+01  -3.792033E-02   1.807076E+01   1.599846E-01   1.649742E+01   1.440894E-01
  3.244338E+00   1.195638E-01   1.022378E+01  -5.228790E-04   1.860904E+01  -3.757777E-01   1.652310E+01   3.898662E-01
  3.159823E+00   1.092269E-01   9.936860E+00   2.360230E-02   1.901403E+01  -9.049828E-01   1.668562E+01   5.694270E-01
  3.083155E+00   8.405637E-02   9.776324E+00   4.683671E-02   1.916102E+01  -1.330200E+00   1.697545E+01   6.459707E-01
  3.020554E+00   5.486198E-02   9.761953E+00   6.751050E-02   1.900044E+01  -1.570442E+00   1.736926E+01   6.116433E-01
  2.978434E+00   3.271528E-02   9.868407E+00   8.023402E-02   1.857134E+01  -1.580670E+00   1.782826E+01   4.956927E-01
  2.963601E+00   2.039027E-02   1.004761E+01   8.516290E-02   1.797750E+01  -1.364146E+00   1.830375E+01   3.558323E-01
  2.982232E+00   1.246511E-02   1.025115E+01   8.718866E-02   1.734634E+01  -9.735346E-01   1.874786E+01   2.540336E-01
  3.037623E+00   3.212089E-03   1.044329E+01   8.948182E-02   1.679335E+01  -4.986642E-01   1.912167E+01   2.286444E-01
  3.127858E+00  -6.782225E-03   1.060340E+01   9.071551E-02   1.640326E+01  -4.263631E-02   1.939505E+01   2.779337E-01
  3.244976E+00  -1.201216E-02   1.072236E+01   8.858520E-02   1.622407E+01   3.063888E-01   1.954217E+01   3.624134E-01
  3.376560E+00  -8.675477E-03   1.079847E+01   8.441657E-02   1.626458E+01   4.966098E-01   1.954085E+01   4.230638E-01
  3.509265E+00   1.345166E-03   1.083515E+01   8.317853E-02   1.649327E+01   5.190090E-01   1.937806E+01   4.074328E-01
  3.632461E+00   1.275976E-02   1.084008E+01   8.886982E-02   1.684357E+01   3.994599E-01   1.905563E+01   2.937371E-01
  3.740148E+00   2.181362E-02   1.082393E+01   1.001437E-01   1.722887E+01   1.846818E-01   1.859176E+01   1.031949E-01
  3.830607E+00   2.838088E-02   1.079793E+01   1.104732E-01   1.756276E+01  -6.994635E-02   1.801859E+01  -1.045647E-01
  3.904812E+00   3.389285E-02   1.077150E+01   1.126640E-01   1.777697E+01  -3.086467E-01   1.737860E+01  -2.511502E-01
  3.965046E+00   3.834108E-02   1.075122E+01   1.038907E-01   1.783216E+01  -4.822808E-01   1.672048E+01  -2.675990E-01
  4.014294E+00   3.977950E-02   1.074170E+01   8.739587E-02   1.772160E+01  -5.566341E-01   1.609410E+01  -1.221007E-01
  4.055894E+00   3.641840E-02   1.074714E+01   6.980454E-02   1.746861E+01  -5.207640E-01   1.554505E+01   1.638580E-01
  4.092760E+00   2.868328E-02   1.077210E+01   5.631677E-02   1.711863E+01  -3.910021E-01   1.511044E+01   5.203511E-01
  4.126264E+00   1.906557E-02   1.082104E+01   4.756084E-02   1.672658E+01  -2.066870E-01   1.481755E+01   8.549207E-01
  4.155625E+00   1.014351E-02   1.089741E+01   4.044879E-02   1.634177E+01  -1.814126E-02   1.468461E+01   1.086838E+00
  4.178552E+00   2.916501E-03   1.100348E+01   3.206661E-02   1.599466E+01   1.278410E-01   1.472198E+01   1.171827E+00
  4.192931E+00  -3.030376E-03   1.114110E+01   2.320182E-02   1.569063E+01   1.986395E-01   1.493256E+01   1.107197E+00
  4.198500E+00  -8.062839E-03   1.131252E+01   1.855104E-02   1.541467E+01   1.793252E-01   1.531095E+01   9.209207E-01
  4.197500E+00  -1.150682E-02   1.152019E+01   2.345207E-02   1.514656E+01   7.064410E-02   1.584035E+01   6.555727E-01
  4.194148E+00  -1.218363E-02   1.176522E+01   3.978018E-02   1.487973E+01  -1.137201E-01   1.648783E+01   3.556075E-01
  4.193691E+00  -9.791270E-03   1.204529E+01   6.421003E-02   1.463394E+01  -3.470420E-01   1.720051E+01   6.003944E-02
  4.201821E+00  -5.584457E-03   1.235354E+01   9.000437E-02   1.445351E+01  -5.881957E-01   1.790671E+01  -2.012851E-01
  4.224556E+00  -1.620913E-03   1.267875E+01   1.106470E-01   1.438828E+01  -7.851618E-01   1.852445E+01  -4.096056E-01
  4.267920E+00   6.431745E-04   1.300663E+01   1.224372E-01   1.446257E+01  -8.881874E-01   1.897623E+01  -5.575832E-01
  4.336851E+00   1.038492E-03   1.332127E+01   1.244914E-01   1.464854E+01  -8.685064E-01   1.920525E+01  -6.477411E-01
  4.433569E+00   1.484263E-04   1.360646E+01   1.170187E-01   1.486613E+01  -7.296121E-01   1.918807E+01  -6.895431E-01
  4.556424E+00  -1.655159E-03   1.384739E+01   9.994780E-02   1.501765E+01  -5.020820E-01   1.894075E+01  -6.964704E-01
  4.700199E+00  -4.498073E-03   1.403302E+01   7.304162E-02   1.503585E+01  -2.279289E-01   1.851853E+01  -6.839555E-01
  4.857957E+00  -8.413632E-03   1.415891E+01   3.677872E-02   1.491147E+01   5.284119E-02   1.801007E+01  -6.675026E-01
  5.023388E+00  -1.274765E-02   1.422863E+01  -7.463114E-03   1.468578E+01   3.085747E-01   1.752547E+01  -6.594090E-01
  5.192227E+00  -1.646086E-02   1.425239E+01  -5.833648E-02   1.442058E+01   5.183072E-01   1.717681E+01  -6.636565E-01
  5.361960E+00  -1.917970E-02   1.424255E+01  -1.154778E-01   1.416806E+01   6.728751E-01   1.705293E+01  -6.714428E-01
  5.530271E+00  -2.187327E-02   1.420762E+01  -1.792217E-01   1.395601E+01   7.742492E-01   1.719664E+01  -6.617696E-01
  5.693607E+00  -2.625776E-02   1.414754E+01  -2.491929E-01   1.379081E+01   8.317883E-01   1.759502E+01  -6.092757E-01
  5.847085E+00  -3.329810E-02   1.405239E+01  -3.232363E-01   1.367158E+01   8.561607E-01   1.818676E+01  -4.960544E-01
  5.985860E+00  -4.218624E-02   1.390505E+01  -3.978300E-01   1.360463E+01   8.539557E-01   1.888023E+01  -3.211026E-01
  6.106842E+00  -5.083187E-02   1.368653E+01  -4.694121E-01   1.361001E+01   8.261370E-01   1.957341E+01  -1.032994E-01
  6.209286E+00  -5.747797E-02   1.338201E+01  -5.349378E-01   1.371693E+01   7.711947E-01   2.017151E+01   1.220723E-01
  6.293670E+00  -6.195376E-02   1.298635E+01  -5.909514E-01   1.395039E+01   6.908900E-01   2.060266E+01   3.112123E-01
  6.359600E+00  -6.542189E-02   1.250804E+01  -6.325274E-01   1.431557E+01   5.949276E-01   2.083096E+01   4.219460E-01
  6.404250E+00  -6.894042E-02   1.197073E+01  -6.540053E-01   1.478745E+01   5.016062E-01   2.086231E+01   4.240400E-01
  6.422360E+00  -7.227074E-02   1.141082E+01  -6.514879E-01   1.531118E+01   4.338017E-01   2.073841E+01   3.073682E-01
  6.407592E+00  -7.402366E-02   1.086989E+01  -6.247714E-01   1.581330E+01   4.119809E-01   2.051970E+01   8.563802E-02
  6.354258E+00  -7.286586E-02   1.038375E+01  -5.767921E-01   1.621948E+01   4.470942E-01   2.026553E+01  -2.057533E-01
  6.258585E+00  -6.856271E-02   9.972951E+00  -5.115517E-01   1.647279E+01   5.359649E-01   2.002127E+01  -5.174899E-01
  6.119497E+00  -6.200548E-02   9.639713E+00  -4.331737E-01   1.654712E+01   6.607403E-01   1.981580E+01  -7.976594E-01
  5.939260E+00  -5.448717E-02   9.372308E+00  -3.469543E-01   1.645283E+01   7.926015E-01   1.966469E+01  -1.003558E+00
  5.723921E+00  -4.706745E-02   9.153225E+00  -2.603729E-01   1.623442E+01   8.984568E-01   1.957235E+01  -1.111158E+00
  5.482836E+00  -4.043106E-02   8.966005E+00  -1.817572E-01   1.596152E+01   9.480760E-01   1.953169E+01  -1.120229E+00
  5.226776E+00  -3.495212E-02   8.797969E+00  -1.170108E-01   1.571571E+01   9.187835E-01   1.952483E+01  -1.053824E+00
  4.965134E+00  -3.062330E-02   8.639599E+00  -6.732176E-02   1.557405E+01   7.962519E-01   1.952805E+01  -9.516156E-01
  4.703779E+00  -2.700138E-02   8.483408E+00  -3.029247E-02   1.558927E+01   5.728740E-01   1.951956E+01  -8.582659E-01
  4.444972E+00  -2.354551E-02   8.324620E+00  -3.879177E-03   1.576971E+01   2.473468E-01   1.948631E+01  -8.102486E-01
  4.189379E+00  -2.028842E-02   8.163940E+00   1.015026E-02   1.606920E+01  -1.720499E-01   1.942609E+01  -8.260427E-01
  3.938771E+00  -1.821062E-02   8.010953E+00   6.331828E-03   1.639867E+01  -6.617859E-01   1.934429E+01  -9.035919E-01
  3.697591E+00  -1.875542E-02   7.886470E+00  -2.061245E-02   1.666003E+01  -1.179015E+00   1.924784E+01  -1.025427E+00
  3.472593E+00  -2.268886E-02   7.823413E+00  -7.102478E-02   1.678680E+01  -1.662380E+00   1.914140E+01  -1.167773E+00
  3.271212E+00  -2.921866E-02   7.866743E+00  -1.384203E-01   1.676980E+01  -2.038411E+00   1.902930E+01  -1.308064E+00
  3.100100E+00  -3.618669E-02   8.071717E+00  -2.123551E-01   1.665491E+01  -2.233254E+00   1.892274E+01  -1.427117E+00
  2.964758E+00  -4.128652E-02   8.496588E+00  -2.848638E-01   1.651433E+01  -2.190271E+00   1.884546E+01  -1.506805E+00
  2.870094E+00  -4.340573E-02   9.185118E+00  -3.563771E-01   1.640517E+01  -1.891468E+00   1.883007E+01  -1.528052E+00
  2.821021E+00  -4.309707E-02   1.014058E+01  -4.358614E-01   1.633829E+01  -1.372457E+00   1.890305E+01  -1.473733E+00
  2.822441E+00  -4.190335E-02   1.130183E+01  -5.329547E-01   1.627874E+01  -7.189685E-01   1.906673E+01  -1.336224E+00
  2.878601E+00  -4.115817E-02   1.253181E+01  -6.474403E-01   1.617668E+01  -4.563879E-02   1.929164E+01  -1.124363E+00
  2.992206E+00  -4.119533E-02   1.362432E+01  -7.671233E-01   1.600156E+01   5.308451E-01   1.952540E+01  -8.645526E-01
  3.163365E+00  -4.141050E-02   1.434279E+01  -8.788963E-01   1.575397E+01   9.160673E-01   1.971277E+01  -5.949904E-01
  3.388106E+00  -4.085457E-02   1.450831E+01  -9.799167E-01   1.545525E+01   1.058309E+00   1.981499E+01  -3.559203E-01
  3.656338E+00  -3.873303E-02   1.411059E+01  -1.070378E+00   1.513289E+01   9.608103E-01   1.981942E+01  -1.797840E-01
  3.949963E+00  -3.448775E-02   1.335221E+01  -1.135375E+00   1.481369E+01   6.767329E-01   1.973809E+01  -8.440701E-02
  4.242568E+00  -2.753890E-02   1.254875E+01  -1.145974E+00   1.452268E+01   2.844033E-01   1.959930E+01  -7.088753E-02
  4.502051E+00  -1.693392E-02   1.193403E+01  -1.083718E+00   1.428059E+01  -1.436945E-01   1.943828E+01  -1.259840E-01
  4.696515E+00  -1.300531E-03   1.153842E+01  -9.556232E-01   1.409906E+01  -5.575759E-01   1.929006E+01  -2.271521E-01
  4.802070E+00   2.043461E-02   1.124066E+01  -7.837494E-01   1.397833E+01  -9.239969E-01   1.918448E+01  -3.478935E-01
  4.809412E+00   4.771867E-02   1.090283E+01  -5.904102E-01   1.391188E+01  -1.210716E+00   1.914153E+01  -4.619250E-01
  4.725475E+00   7.766740E-02   1.045220E+01  -3.938345E-01   1.389475E+01  -1.380245E+00   1.916664E+01  -5.460183E-01
  4.568716E+00   1.061601E-01   9.884601E+00  -2.072114E-01   1.392757E+01  -1.400904E+00   1.924807E+01  -5.820961E-01
  4.360878E+00   1.301283E-01   9.236297E+00  -3.595792E-02   1.401184E+01  -1.266655E+00   1.935912E+01  -5.589233E-01
  4.120515E+00   1.489864E-01   8.559518E+00   1.224896E-01   1.414056E+01  -1.008849E+00   1.946568E+01  -4.730629E-01
  3.861426E+00   1.640266E-01   7.908586E+00   2.736195E-01   1.429417E+01  -6.872249E-01   1.953617E+01  -3.285850E-01
  3.594917E+00   1.766175E-01   7.332394E+00   4.194227E-01   1.444609E+01  -3.641658E-01   1.954972E+01  -1.356155E-01
  3.332499E+00   1.868242E-01   6.869199E+00   5.557773E-01   1.457257E+01  -8.159866E-02   1.949938E+01   9.141715E-02
